state_district,round,nonagri_share,total_emp_wtd,share_high,share_low,share_middle,year
19_21,2022-23,0.5336655644776522,49372052,0.4582983911626764,0.6691517785678106,0.10814573024798146,2022
19_22,2019-20,0.2673622747856656,140201833,0.09546005721622769,0.7326377252143343,0.1719022175694379,2019
19_22,2020-21,0.37311815333349463,355204883,0.2064960351347422,0.6268818466665054,0.16662211819875236,2020
19_22,2021-22,0.24388732788533765,403417475,0.05359859039323966,0.7935085205797715,0.190288737492098,2021
19_22,2022-23,0.1422715951675863,317417113,NA,0.8577284048324136,0.1422715951675863,2022
19_23,2019-20,0.8754306176319535,230467804,0.42956537217667073,0.12456938236804652,0.4458652454552828,2019
19_23,2020-21,0.7770890924514086,510930009,0.25186685599435993,0.22291090754859144,0.5252222364570487,2020
19_23,2021-22,0.9207082679714937,700960738,0.30749767471284534,0.07929173202850628,0.6132105932586484,2021
19_23,2022-23,0.7852242489740404,713446943,0.27045099413930773,0.2147757510259596,0.5147732548347327,2022
20_01,2017-18,0.17532496709232887,225428441,0.14151352801131248,0.8547401561324226,0.0338114390810164,2017
20_01,2018-19,0.1141476845691143,308221206,0.08195464007106636,0.8858523154308857,0.03219304449804794,2018
20_01,2019-20,0.018394097497245566,444375159,0.004096361880367244,0.9816059025027545,0.01457889998752158,2019
20_01,2020-21,0.19461570275830312,576808980,0.044146592516642165,0.8499334053745974,0.15046911024166093,2020
20_01,2021-22,0.49552123339720255,189011747,0.03279944115700031,0.6836227806884284,0.47131691767284706,2021
20_01,2022-23,0.21048092086407302,271610466,0.0563751935900448,0.8077079919508847,0.15537524978879128,2022
20_02,2017-18,0.10383039804963021,185126739,0.023504308580728578,0.8961696019503698,0.08032608946890163,2017
20_02,2018-19,0.2762710112062937,123021673,0.1612787610196132,0.7237289887937063,0.11499225018668052,2018
20_02,2019-20,0.13455847625972592,186202547,0.026719988959119877,0.865441523740274,0.11132586398500258,2019
20_02,2020-21,0.25068166725905117,238369964,0.05376478556669161,0.7493183327409488,0.19691688169235952,2020
20_02,2021-22,0.2193057051766625,239966329,0.07419371323549313,0.847002342413365,0.1451119919411694,2021
20_02,2022-23,0.28724404289665634,344431787,0.08257784871638459,0.7359411010673871,0.20466619418027177,2022
20_03,2017-18,0.5626913576224362,46711949,0.42508404006007117,0.7660944405595481,0.13760731756236502,2017
20_03,2018-19,0.6921371380180277,121816840,0.30824528858243244,0.30786286198197227,0.3838918494355953,2018
20_03,2019-20,0.35177459470105954,208493945,0.12330059273423984,0.6482254052989405,0.22847400196681972,2019
20_03,2020-21,0.6044483999367197,50625529,0.15299557659930824,0.39555160006328033,0.45145282333741144,2020
20_03,2021-22,0.7140116404230715,81425391,0.24434702438211198,0.28598835957692853,0.4696646160409595,2021
20_03,2022-23,0.7927418353371531,242426575,0.4560199144833853,0.24086249898168313,0.3367219208537678,2022
20_04,2017-18,0.43804977864913713,98981995,0.25954228342235375,0.5619502213508628,0.1785074952267834,2017
20_04,2018-19,0.6090664579234623,156724623,0.4095290948634153,0.39093354207653763,0.19953736306004705,2018
20_04,2019-20,0.6403755217361438,274228174,0.39833239745818383,0.3596244782638563,0.24204312427795985,2019
20_04,2020-21,0.5961182868340882,294528975,0.22127803215286374,0.4038817131659118,0.3748402546812245,2020
20_04,2021-22,0.3895066866825606,270800129,0.13493609894107547,0.62146412583780275,0.25457058774148517,2021
20_04,2022-23,0.6117295929074842,380598375,0.09651983931880949,0.4703695434244305,0.5152097535886747,2022
20_05,2017-18,0.21837880749529517,212272521,0.18142318571700575,0.7816211925047049,0.03695562177828943,2017
20_05,2018-19,0.39617296550498715,154047109,0.35688625613869845,0.6038270344950128,0.05974529468354991,2018
20_05,2019-20,0.23880318196505385,207512147,0.17545489999676983,0.7611968180349462,0.063348281968284,2019
20_05,2020-21,0.4051685177300321,258862109,0.2957165237342635,0.594831482269968,0.10945199399576862,2020
20_05,2021-22,0.5001428695211653,222139752,0.10633436738508649,0.6629903898159244,0.3938085021360787,2021
20_05,2022-23,0.4115910840907074,294519820,0.09299692631891464,0.5884089159092927,0.31859415777179273,2022
20_06,2017-18,0.09014044637385134,137426688,0.06880905839774004,0.9098595536261487,0.021331387976111307,2017
20_06,2018-19,0.22878959966509826,147240797,0.20680911554696352,0.7712104003349017,0.021980484118134733,2018
20_06,2019-20,0.21394907465721313,133695320,0.04670725946128855,0.8493400467282246,0.1672418151959246,2019
20_06,2020-21,0.24542767181769057,247774428,0.12442039821801143,0.7567772635029549,0.12136086887696379,2020
20_06,2021-22,0.27683637935167205,262509527,0.028651314434009093,0.723163620648328,0.24818506491766296,2021
20_06,2022-23,0.2604600413467518,197548287,0.026085976640232777,0.7395399586532482,0.23437406470651906,2022
20_07,2017-18,0.5901464863347493,81388957,0.2655284917829823,0.4914338526679761,0.32461799455176704,2017
20_07,2018-19,0.502681630832309,128195498,0.25821104887786306,0.49731836916769107,0.24447058195444585,2018
20_07,2019-20,0.4339279094839875,141787333,0.2413313395209994,0.5660720905160125,0.19259656996298816,2019
20_07,2020-21,0.3477360529805505,264864745,0.1769317694584079,0.8733734125967236,0.17080428352214258,2020
20_07,2021-22,0.3484542034330257,167335829,0.07970466384697565,0.6515457965669743,0.26874953958605,2021
20_07,2022-23,0.47811563042679467,199090245,0.03687532254531105,0.5218843695732054,0.4412403078814836,2022
20_08,2017-18,0.13816128181690912,314890463,0.02627703663532669,0.8618387181830909,0.11225876663022341,2017
20_08,2018-19,0.3639422472561174,97186101,0.01869015773738053,0.6360577527438827,0.34579382909908074,2018
20_08,2019-20,0.7608914793146027,250690326,0.010988369770598966,0.416618819924146,0.7499031095440037,2019
20_08,2020-21,0.09395878052194499,255246512,0.00710872355567474,0.917842508887874,0.08694145838122168,2020
20_08,2021-22,0.23287496439140196,277587452,0.03565822564630911,0.767125035608598,0.19721673874509285,2021
20_08,2022-23,0.3438252407219918,261803874,0.11606999367778645,0.6561747592780083,0.2277552470442053,2022
20_09,2017-18,0.7050371221721752,125395410,0.3859621257269305,0.2949628778278248,0.3190749964452447,2017
20_09,2018-19,0.6141550301278175,226106322,0.3242422385695169,0.38584496987218253,0.28991279155830063,2018
20_09,2019-20,0.7954170119973503,354855522,0.5765854786388247,0.2045829880026497,0.21883153335852557,2019
20_09,2020-21,0.6914664247210269,430333580,0.3971403091527275,0.3085335752789731,0.29432611556829935,2020
20_09,2021-22,0.7760113730794398,529889203,0.15788190158688703,0.2239886269205602,0.6181294714925527,2021
20_09,2022-23,0.8576390066640122,471974081,0.10579564643508464,0.14236099333598787,0.7518433602289275,2022
20_10,2017-18,0.7989046943359549,200209318,0.436568082210839,0.20109530566404507,0.362336612125116,2017
20_10,2018-19,0.6162515726905786,459914849,0.39235735787256565,0.3837484273094214,0.22389421481801297,2018
20_10,2019-20,0.6202450263024433,243972012,0.34029022148655313,0.37975497369755673,0.27995480481589013,2019
20_10,2020-21,0.5339332663503072,275797234,0.2142138089753286,0.4660667336496928,0.3197194573749786,2020
20_10,2021-22,0.6763130912757062,314076091,0.13414428607365722,0.32368690872429384,0.542168805202049,2021
20_10,2022-23,0.7637650508541675,288581462,0.09737924191402149,0.2362349491458325,0.666385808940146,2022
20_11,2017-18,0.21333513862944395,91227878,0.186539513721891,0.894977224185779,0.030484994535415817,2017
20_11,2018-19,0.6807507103726961,19525666,0.3871695848940569,0.31924928962730387,0.29358112547863924,2018
20_11,2019-20,0.01234412908865864,51328692,NA,0.9876558709113413,0.01234412908865864,2019
20_11,2020-21,0.4513936427730925,52927480,0.2113441637500973,0.6721919888168759,0.24004947902299523,2020
20_11,2021-22,0.5048074605587025,42652248,0.3120523213688526,0.7824948147537816,0.19275513918984996,2021
20_11,2022-23,0.6354680100110346,11272761,0.1995073788932454,0.3645319899889654,0.43596063111778915,2022
20_12,2017-18,0.7009255559846179,289227561,0.40485848096613447,0.2990744440153821,0.29606707501848345,2017
20_12,2018-19,0.6942011595316383,392547633,0.4315534390192082,0.3057988404683617,0.2626477205124301,2018
20_12,2019-20,0.6256287518166928,629668956,0.24509580713710777,0.3743712481833073,0.38053294467958493,2019
20_12,2020-21,0.692923376630073,591137352,0.2387094158786975,0.3070766233699271,0.45421396075137543,2020
20_12,2021-22,0.704485257795006,591850507,0.22036444246891554,0.295514742204994,0.48412081532609047,2021
20_12,2022-23,0.7052090428829814,487291189,0.18890775182885566,0.2947909571170186,0.5163012910541257,2022
20_13,2017-18,0.3601557172780785,272719383,0.13297585819193497,0.6398442827219215,0.2271798590861435,2017
20_13,2018-19,0.25975444122634944,210337343,0.20484031691890298,0.7402455587736506,0.06952664073579679,2018
20_13,2019-20,0.1345614158127076,255459552,0.08224222126561938,0.9294890263274068,0.05231919454708822,2019
20_13,2020-21,0.10143172831640691,342347563,0.0521542138157414,0.8985682716835931,0.04927751450066551,2020
20_13,2021-22,0.4056347295738424,598312369,0.11671497635376481,0.5943652704261576,0.28891975322007757,2021
20_13,2022-23,0.31438702935873525,674912691,0.04724815583590797,0.6856129706412648,0.2671388735228273,2022
20_14,2017-18,0.3764778173677501,96670944,0.22528615216584624,0.6235221826322499,0.15119166520190389,2017
20_14,2018-19,0.05304072785403002,198992537,0.03938933649556918,0.94695927214597,0.014685721372916181,2018
20_14,2019-20,0.14871239725859597,247684468,0.11497002710723064,0.851287602741404,0.03374237015136533,2019
20_14,2020-21,0.10252581167072392,209312003,0.06629581104338292,0.9304758933480705,0.037562241497421114,2020
20_14,2021-22,0.18019088706503658,228496572,0.008631083533279441,0.8198091129349634,0.17155980353175715,2021
20_14,2022-23,0.25532724256214867,248064920,0.08650604043489905,0.8056706258524889,0.1688212021272496,2022
20_15,2017-18,0.637925251083367,186145146,0.44739311655217695,0.36207474891663305,0.19053213453118997,2017
20_15,2018-19,0.6133078197207591,338602513,0.49427949756533557,0.3866921802792409,0.11902832215542358,2018
20_15,2019-20,0.4372720931002665,487368143,0.3332923095878263,0.5627279068997335,0.10397978351244021,2019
20_15,2020-21,0.31959964663612905,452648426,0.23144140790627646,0.680400353363871,0.08815823872985255,2020
20_15,2021-22,0.5698521363182231,459776797,0.3219447065746556,0.4301478636817769,0.2479074297435675,2021
20_15,2022-23,0.7585382212060312,338528211,0.24517889884220018,0.24146177879396882,0.513359322363831,2022
20_16,2017-18,0.38670357046123777,136032985,0.1801408459867289,0.6132964295387623,0.2213347079616087,2017
20_16,2018-19,0.6336346292652797,118629326,0.3860467604780963,0.36636537073472036,0.24758786878718336,2018
20_16,2019-20,0.3762024638794388,287384516,0.2073344376006674,0.6237975361205612,0.1688680262787714,2019
20_16,2020-21,0.5877246726664886,348969464,0.3283376794251545,0.41227532733351135,0.25938699324133413,2020
20_16,2021-22,0.5348637097237808,137349784,0.30071555846057973,0.46513629027621917,0.23414815126320113,2021
20_16,2022-23,0.6416226021747056,118174894,0.11081668497202121,0.35837739782529443,0.5308059172026843,2022
20_17,2017-18,0.1601409443789891,284608725,0.1601409443789891,0.8443500055340092,NA,2017
20_17,2018-19,0.2989045220000508,265562978,0.2762343665237856,0.7010954779999492,0.02267015547626522,2018
20_17,2019-20,0.268130932593765,386999467,0.09991388696150323,0.7318690674062349,0.1682170456322618,2019
20_17,2020-21,0.09243776204446162,485529485,0.07216258349377072,0.9075622379555384,0.3346456456024638,2020
20_17,2021-22,0.1364247893479392,368551106,0.041468202921177616,0.8748389027863923,0.09549049623527653,2021
20_17,2022-23,0.07067086116023692,98392490,NA,0.9293291388397631,0.07067086116023692,2022
20_18,2017-18,0.13950955611014917,128728895,0.03843511590773773,0.8604904438898509,0.10107444020241144,2017
20_18,2018-19,0.36115037363613023,59077397,0.35327199673336995,0.6388496263638698,0.010557273060047714,2018
20_18,2019-20,0.4651656862158604,119871559,0.2315839489498923,0.5348343137841395,0.23748249148263173,2019
20_18,2020-21,0.25258990932512904,66233786,0.06699657784925657,0.7637954554171945,0.18966206759265308,2020
20_18,2021-22,0.25341824763080956,101738972,0.0744160752872557,0.8282045987058667,0.17900217234355387,2021
20_18,2022-23,0.3217922383374508,82541388,0.04376204919432609,0.7954721689375337,0.3153410625951674,2022
20_19,2017-18,0.3498746907068948,434910681,0.19172436926192668,0.6501253092931052,0.15815032144496816,2017
20_19,2018-19,0.4299288914664862,728350979,0.19344339344946498,0.5700711085335137,0.23648549801702126,2018
20_19,2019-20,0.5202809723323735,761550001,0.1815913634277574,0.47971902766762653,0.3386896089046161,2019
20_19,2020-21,0.48645824940804766,682427426,0.24568731943079908,0.5135417505919523,0.2407709299772486,2020
20_19,2021-22,0.5880739859702904,741775012,0.2729283390851133,0.4119260140297096,0.3151456468851771,2021
20_19,2022-23,0.6522235499583772,667917172,0.17115928410356845,0.34777645004162283,0.4810642658548087,2022
20_20,2017-18,0.10737793910677942,97040622,0.026296636886766863,0.962204615670901,0.08108130222001256,2017
20_20,2018-19,0.09305370130391186,104458134,0.18384928151690236,0.9069462986960881,0.08491059202723265,2018
20_20,2019-20,0.07124070386278535,204785596,0.02790771666409258,0.9287592961372146,0.04420493519475852,2019
20_20,2020-21,0.06083649579161936,12447068,0.06083649579161936,0.9391635042083807,NA,2020
20_20,2021-22,0.179012713031505,75767373,0.08400812576674659,0.8801383023234719,0.09500458726475841,2021
20_20,2022-23,0.4783587893014144,191185422,0.022679838039715437,0.738437992491567,0.47170025338019755,2022
20_21,2017-18,0.10145739313015287,263612125,0.03042125243670032,0.8985426068698471,0.07103614069345254,2017
20_21,2018-19,0.04632958532265768,170327512,0.035140764575954116,0.9703424089052743,0.011384422866718494,2018
20_21,2019-20,0.2660920230928117,203059552,0.05528166929079012,0.7789037289483842,0.2108103538020216,2019
20_21,2020-21,0.3652027060028936,516452515,0.11689903378629107,0.6347972939971064,0.24830367221660252,2020
20_21,2021-22,0.27910635343791146,348745078,0.13059131690454998,0.818333886249661,0.14851503653336148,2021
20_21,2022-23,0.42150428746164814,139482064,0.005036898702630437,0.7042610381114071,0.41736686661017575,2022
20_22,2017-18,0.555850861506824,81592215,0.5511883701159479,0.4441491384931761,0.024390217318828313,2017
20_22,2018-19,0.17063239219222828,160745786,0.1613150406319205,0.8293676078077717,0.009317351560307777,2018
20_22,2019-20,0.21779404263387414,218602747,0.0243701329151184,0.7822059573661259,0.19342390971875573,2019
20_22,2020-21,0.315451631421147,240727571,0.03694345422527443,0.6845483685788529,0.27850817719587256,2020
20_22,2021-22,0.3172677265562271,132200692,0.0969899991143768,0.6827322734437729,0.22027772744185034,2021
20_22,2022-23,0.3473224661408559,173658775,0.003799948214675875,0.6526775338591442,0.34371848471233313,2022
20_23,2017-18,0.16068346128924982,274297203,0.0916680145659378,0.8393165387107502,0.06901544672331202,2017
20_23,2018-19,0.274881269401905,323930820,0.12361913571545924,0.725118730598095,0.15126213368644575,2018
20_23,2019-20,0.4607804826569707,183868224,0.06506687637337488,0.5392195173430293,0.3957136062835958,2019
20_23,2020-21,0.3037863511102418,217799400,0.03744062196681901,0.6962136488897582,0.2663457291434228,2020
20_23,2021-22,0.5059070049140166,360129631,0.08343606138868367,0.49409299508598326,0.422470943525333,2021
20_23,2022-23,0.7515925365188258,210176185,0.030739638746416487,0.28374405878491143,0.7208528977724094,2022
20_24,2017-18,0.5166094165706727,81050228,0.30152918261994277,0.4833905834293273,0.21508023395072992,2017
20_24,2018-19,0.34464929917198406,133672667,0.24406564731741306,0.8063044302810705,0.100583651854571,2018
20_24,2019-20,0.1511831801675586,224823072,0.08834802328472764,0.8940523558563057,0.06283515688283096,2019
20_24,2020-21,0.46689486587971635,122372318,0.13129386010323021,0.6400972356020116,0.33560100577648616,2020
20_24,2021-22,0.5985344996460726,244284622,0.0909533142859889,0.4897812980682794,0.5075811853600838,2021
20_24,2022-23,0.6923746346004348,187132475,0.0642378873304293,0.3862504059569095,0.6412129963011498,2022
21_01,2017-18,0.6209250822194806,326687481,0.132867751366328,0.37907491778051944,0.4880573308531526,2017
21_01,2018-19,0.6049522350408134,244847587,0.07390634403107268,0.39504776495918664,0.5310458910097406,2018
21_01,2019-20,0.3444699960295765,126132640,0.013448652149039297,0.6555300039704235,0.33102134388053717,2019
21_01,2020-21,0.35855377044062475,307890540,0.04879715841490308,0.6724302058455651,0.3120050684246421,2020
21_01,2021-22,0.5552833668798831,345001699,0.06324912620212922,0.4447166331201169,0.49203424067775386,2021
21_01,2022-23,0.5546197706341762,259783341,0.07254834712438316,0.4453802293658237,0.4820714235097931,2022
21_02,2017-18,0.5621609282810704,69663728,0.08088420131635791,0.5826964154262674,0.4812767269647125,2017
21_02,2018-19,0.6593800515641222,140529494,0.08516851985534082,0.3406199484358778,0.5742115317087814,2018
21_02,2019-20,0.3113456373990676,237028155,0.061589801430973465,0.6886543626009324,0.24975583596809417,2019
21_02,2020-21,0.647327600517211,172693137,0.19131435431623436,0.35267239948278895,0.4560132462009767,2020
21_02,2021-22,0.8532198252216354,107971373,0.3544492112738068,0.14678017477836464,0.49877061394782857,2021
21_02,2022-23,0.7273497179205671,66709401,0.1793373770512495,0.27265028207943287,0.5480123408693176,2022
21_03,2017-18,0.6084703141313255,231352317,0.2615787850527557,0.3915296858686745,0.3468915290785698,2017
21_03,2018-19,0.5775317528545557,278065866,0.13559878291569955,0.4224682471454443,0.44193296993885617,2018
21_03,2019-20,0.6126346343893788,360735472,0.17354191328320492,0.3873653656106212,0.43909272110617387,2019
21_03,2020-21,0.5493271764977701,150589047,0.21843963193418708,0.45067282350222987,0.33088754456358305,2020
21_03,2021-22,0.7240918862116867,228652761,0.15694446392449204,0.2759081137883133,0.5671474222871947,2021
21_03,2022-23,0.6998688637881701,234763530,0.08676838774744954,0.30013113621182985,0.6131004760407206,2022
21_04,2017-18,0.38454605759700894,88719989,0.057064806444013426,0.615453942402991,0.32748125115299553,2017
21_04,2018-19,0.41924926359169273,128091643,0.07934337293183132,0.6612167411876371,0.3399058906598614,2018
21_04,2019-20,1,7189418,0.4090909723151443,1,0.5909090276848558,2019
21_04,2020-21,0.25753999795307203,78146374,0.09460601460536096,0.742460002046928,0.16293398334771106,2020
21_04,2021-22,0.5240871100040655,19244816,0.11440868023887575,0.4759128899959345,0.40967842976518976,2021
21_04,2022-23,0.44403585153149194,162619887,NA,0.5559641484685081,0.44403585153149194,2022
21_05,2017-18,0.4749531126160535,258722048,0.136951478522619,0.5250468873839464,0.33800163409343453,2017
21_05,2018-19,0.8040527651409876,344161764,0.1597251430870746,0.19594723485901241,0.644327622053913,2018
21_05,2019-20,0.7402080937816721,230335667,0.2957721393621597,0.2597919062183279,0.44443595441951245,2019
21_05,2020-21,0.8226789962521799,220404922,0.3384656718328641,0.17732100374782012,0.4842133244193158,2020
21_05,2021-22,0.7696898883868565,262097537,0.1522647273102761,0.23031011161314346,0.6174251610765804,2021
21_05,2022-23,0.8127656909533724,327036916,0.04226351009254258,0.18723430904662763,0.7705021808608298,2022
21_06,2017-18,0.4241356898424338,170300382,0.2539659482384485,0.579198233008534,0.17016974160398537,2017
21_06,2018-19,0.3151863473722936,401953508,0.1946800573761879,0.6848136526277064,0.12050628999610571,2018
21_06,2019-20,0.3620941037557546,479389198,0.29767775451627926,0.7487545116161265,0.07560994873831646,2019
21_06,2020-21,0.39004172709934753,374349050,0.34466599821743904,0.6099582729006525,0.0550347045145153,2020
21_06,2021-22,0.5897874619692897,412999451,0.23846953733601936,0.41021253803071034,0.3513179246332703,2021
21_06,2022-23,0.6884533031756458,381634035,0.09847641078448362,0.31154669682435426,0.5899768923911621,2022
21_07,2017-18,0.20975091603158427,623524352,0.18865682089670813,0.8018758111200803,0.021404447014580778,2017
21_07,2018-19,0.15253577024847345,435673658,0.14045696790784631,0.8474642297515266,0.01242925750079578,2018
21_07,2019-20,0.31699841861195865,535189326,0.31699841861195865,0.6830015813880413,NA,2019
21_07,2020-21,0.4730220076472054,651364222,0.4291487167374692,0.5269779923527946,0.04387329090973621,2020
21_07,2021-22,0.43445041501622667,447568524,0.12525712599038802,0.5655495849837734,0.30919328902583865,2021
21_07,2022-23,0.4282921973511214,393136555,0.041055513140974643,0.5717078026488785,0.3872366842101468,2022
21_08,2017-18,0.2806074749349113,350892634,0.24555595544362438,0.7193925250650887,0.04022422563095342,2017
21_08,2018-19,0.3155303882766031,419768507,0.29527399014714556,0.6844696117233968,0.02025639812945758,2018
21_08,2019-20,0.2625673174882919,422996137,0.21259353486719904,0.7374326825117081,0.049973782621092824,2019
21_08,2020-21,0.3012219422345469,503485257,0.27286373352536913,0.6987780577654531,0.028358208709177754,2020
21_08,2021-22,0.6953078373515432,282127411,0.5214951871514534,0.3046921626484567,0.17381265020008993,2021
21_08,2022-23,0.5933294245882195,624872330,0.1101491659904352,0.40667057541178053,0.4831802585977843,2022
21_09,2017-18,0.1886183498554943,276450722,0.14287065598620502,0.8113816501445057,0.04706485150038795,2017
21_09,2018-19,0.45716370917228516,201991987,0.3127449704230099,0.5428362908277148,0.14441873874927524,2018
21_09,2019-20,0.6334933998619977,185943309,0.47710277114623145,0.3665066001380023,0.15639062871576626,2019
21_09,2020-21,0.4764795696992759,250632532,0.39040200096609967,0.523520430300724,0.08607756873317626,2020
21_09,2021-22,0.6792002572246136,200130148,0.3363571189684025,0.32079974277538637,0.34284313825621116,2021
21_09,2022-23,0.5139757524054522,282135615,0.12082543354195109,0.48602424759454776,0.39315031886350116,2022
21_10,2017-18,0.30244809359641633,197010278,0.12141888353662442,0.6975519064035837,0.18102921005979192,2017
21_10,2018-19,0.4332135564807509,167262702,0.2680667086198332,0.6222757909421541,0.1651468478609176,2018
21_10,2019-20,0.3532462321479082,163984144,0.27505561147424107,0.6866314949292305,0.08301172011862563,2019
21_10,2020-21,0.35599168727678465,170947590,0.27935340299328,0.6440083127232153,0.0917128294761731,2020
21_10,2021-22,0.5709169125992948,253188243,0.3664918319291785,0.4290830874007053,0.20442508067011628,2021
21_10,2022-23,0.4557442551996262,193332697,0.08519622524067928,0.5442557448003739,0.37054802995894687,2022
21_11,2017-18,0.5690603842492427,149636157,0.1636915802375224,0.43093961575075734,0.40536880401172026,2017
21_11,2018-19,0.46145715466074,110818518,0.17968920140224218,0.53854284533926,0.28176795325849785,2018
21_11,2019-20,0.561033069856988,100946823,0.5054794938915512,0.438966930143012,0.05555357596543677,2019
21_11,2020-21,0.5506342225131942,256747193,0.41359355776871143,0.44936577748680584,0.1370406647444827,2020
21_11,2021-22,0.6106901010157333,135008771,0.44684673116534035,0.3893098989842667,0.1638433698503929,2021
21_11,2022-23,0.7487390097433206,138748693,0.1926205748114687,0.2512609902566794,0.556118434931852,2022
21_12,2017-18,0.6060568389253876,419183576,0.3069889121800898,0.5528983835102361,0.2990679267452979,2017
21_12,2018-19,0.6122261514210504,414524426,0.5127226591949976,0.3877738485789496,0.0995034922260528,2018
21_12,2019-20,0.629112648708228,402003731,0.5365315452756333,0.37088735129177197,0.09258110343259476,2019
21_12,2020-21,0.6886081339771166,585766659,0.5557245500379359,0.3113918660228834,0.13288358393918082,2020
21_12,2021-22,0.6919544222620784,480746632,0.49461557954294727,0.3080455777379216,0.1973388427191311,2021
21_12,2022-23,0.6485355551587175,282253444,0.14647523308874133,0.3514644448412824,0.5020603220699762,2022
21_13,2017-18,0.5271162538121054,220762851,0.3416523190307956,0.515029117562894,0.18546393478130974,2017
21_13,2018-19,0.6285478133731973,199710371,0.32030219902801144,0.3714521866268027,0.3082456143451859,2018
21_13,2019-20,0.6164247988651662,271725434,0.5180441371564798,0.3835752011348338,0.10322787881101039,2019
21_13,2020-21,0.38435905023476774,166767149,0.1960585639899994,0.6156409497652322,0.19325787598611524,2020
21_13,2021-22,0.5722684604922694,385816770,0.4220825393359651,0.4277315395077306,0.15018592115630433,2021
21_13,2022-23,0.6741939512013617,215908361,0.12389461842100687,0.3258060487986382,0.5502993327803549,2022
21_14,2017-18,0.43123277459706694,133220396,0.1651718630231365,0.568767225402933,0.26606091157393047,2017
21_14,2018-19,0.3308689646821343,53315481,0.23645276688022376,0.755305605277576,0.09441619780191048,2018
21_14,2019-20,0.47345766440979475,184028756,0.25976915259917316,0.5381420732628036,0.2136885118106216,2019
21_14,2020-21,0.4869480960912198,138235273,0.2900168251557618,0.5291285612940293,0.19693127093545798,2020
21_14,2021-22,0.4731361361939463,198849132,0.2871003480166059,0.5501020923958183,0.1860357881773404,2021
21_14,2022-23,0.6402253253768789,197108735,0.17409281734774462,0.3802153170483678,0.46613250802913425,2022
21_15,2017-18,0.4857859247573808,88790370,0.12815635299188413,0.5694934283733502,0.35762957176549665,2017
21_15,2018-19,0.5963705990223782,137024981,0.4338258948563547,0.40362940097762173,0.16254470416602357,2018
21_15,2019-20,0.7722778920105531,189870590,0.6376267698962751,0.41614374636474694,0.13465112211427793,2019
21_15,2020-21,0.5937818100882043,180222897,0.5466167875439267,0.6060095017491955,0.04716502254427749,2020
21_15,2021-22,0.4971417265226927,216998480,0.24986194373343076,0.6881051473555616,0.24727978278926196,2021
21_15,2022-23,0.7258074574591548,99819655,0.29932896482160753,0.3700820484643,0.42647849263754717,2022
21_16,2017-18,0.3166720749862125,121991066,0.18245365607347017,0.6833279250137875,0.13421841891274236,2017
21_16,2018-19,0.47922864995536346,136549574,0.06498185047431931,0.5207713500446365,0.41424679948104415,2018
21_16,2019-20,0.5277394226137598,119284242,0.06783626960550246,0.49890886246590593,0.45990315300825735,2019
21_16,2020-21,0.4402996651488212,222574698,0.03747062031282639,0.5597003348511789,0.4028290448359948,2020
21_16,2021-22,0.46917671838056,100034433,0.23553004993790488,0.5308232816194399,0.23364666844265514,2021
21_16,2022-23,0.38723773827382935,139450533,0.11263758310626178,0.6127622617261707,0.2746001551675676,2022
21_17,2017-18,0.7528193600171156,332066318,0.06914814226958123,0.2471806399828844,0.6836712177475344,2017
21_17,2018-19,0.6189550550228811,375171467,0.12891419858429692,0.38104494497711894,0.49004085643858414,2018
21_17,2019-20,0.7930444747558364,256600262,0.31013482753185967,0.20695552524416364,0.4829096472239767,2019
21_17,2020-21,0.769667574580545,278207004,0.3289653591898786,0.23033242541945492,0.44070221539066645,2020
21_17,2021-22,0.731118963872127,371126084,0.32457399841505075,0.2688810361278729,0.4065449654570763,2021
21_17,2022-23,0.7420178582507562,470227242,0.4039346937708896,0.2579821417492439,0.3380831644798665,2022
21_18,2017-18,0.42321821466484344,268261384,0.11482638514979107,0.5767817853351566,0.3083918295150524,2017
21_18,2018-19,0.4079645371483464,219220498,0.15550562247148986,0.5920354628516535,0.25245891467685655,2018
21_18,2019-20,0.40557759322186504,276756719,0.12473040627425562,0.594422406778135,0.2808471869476094,2019
21_18,2020-21,0.4751365839837937,232314940,0.21270204146147467,0.5745102198136866,0.26243454252231907,2020
21_18,2021-22,0.4205278266297761,259855741,0.2007507234562118,0.6409494506546016,0.21977710317356428,2021
21_18,2022-23,0.6252643626218215,376130613,0.3614615702657523,0.4542605845265525,0.2638027923560691,2022
21_19,2017-18,0.38510953734343933,570122554,0.10854378337749465,0.6148904626565607,0.2765657539659447,2017
21_19,2018-19,0.5003842899180824,823823330,0.14599242898352977,0.4996157100819177,0.35439186093455255,2018
21_19,2019-20,0.4703995384840321,781937842,0.20527811979203328,0.529600461515968,0.2651214186919988,2019
21_19,2020-21,0.4531646277128732,962300048,0.19822479111005925,0.5468353722871268,0.25493983660281394,2020
21_19,2021-22,0.5745654493724928,804802888,0.18901648747562647,0.4254345506275072,0.3855489618968663,2021
21_19,2022-23,0.48738880926151845,783308270,0.17043236374869372,0.5126111907384815,0.3169564455128247,2022
21_20,2017-18,0.4347166539544977,114689319,0.012299200283448447,0.6206605943715169,0.42351482617138914,2017
21_20,2018-19,0.38251625746052137,72058302,0.0288170959121407,0.6174837425394787,0.35369916154838066,2018
21_20,2019-20,0.43730289374449494,146618888,0.1626136940828524,0.5626971062555051,0.2746891996616425,2019
